di;00:27:05.110;E
quei;00:27:05.110;DD
domini;00:27:07.140;S
e;00:27:08.140;CC
se;00:27:08.350;CS
io;00:27:08.500;PE
volessi;00:27:08.710;V
scrivere;00:27:09.100;V
un;00:27:09.100;RI
qualsiasi;00:27:10.510;DI
pezzo;00:27:10.900;S
di;00:27:11.590;E
operazione;00:27:12.520;S
lo;00:27:13.450;PC
dovrei;00:27:13.450;NO
scrivere;00:27:13.930;V
in;00:27:14.260;E
termini;00:27:14.650;S
posizionali;00:27:15.490;A
ad;00:27:15.490;E
esempio;00:27:16.540;S
trovami;00:27:17.050;V
tutti;00:27:17.440;T
i;00:27:17.470;RD
casi;00:27:17.890;S
in;00:27:18.460;E
cui;00:27:18.670;PR
la;00:27:18.670;RD
juventus;00:27:19.840;S
è;00:27:20.560;VA
stata;00:27:20.800;V
squadra;00:27:21.580;S
ospitata;00:27:22.590;V
cosa;00:27:22.590;S
dovrei;00:27:23.920;VM
scrivere;00:27:24.810;V
cercami;00:27:25.810;S
nella;00:27:26.290;E+RD
colonna;00:27:26.650;S
2;00:27:26.650;N
le;00:27:28.210;RD
righe;00:27:28.710;S
in;00:27:29.710;E
cui;00:27:29.920;PR
c;00:27:30.160;S
';00:27:30.160;FB
è;00:27:30.160;VA
scritto;00:27:30.340;V
juve;00:27:31.080;S
cercami;00:27:31.080;S
nella;00:27:32.440;E+RD
colonna;00:27:32.770;S
2;00:27:32.770;N
allora;00:27:34.750;B
questo;00:27:35.230;DD
oggetto;00:27:36.630;S
questo;00:27:37.630;DD
prodotto;00:27:37.630;S
cartesiano;00:27:41.760;B
associato;00:27:42.760;V
solo;00:27:42.970;B
alla;00:27:43.300;E+RD
logica;00:27:43.300;S
degli;00:27:43.810;E+RD
insiemi;00:27:44.140;S
non;00:27:44.620;BN
va;00:27:44.890;V
bene;00:27:45.040;B
per;00:27:45.520;E
le;00:27:45.640;RD
nostre;00:27:45.640;AP
non;00:27:47.680;BN
va;00:27:47.830;V
bene;00:27:47.980;B
perché;00:27:48.520;CS
anche;00:27:48.910;B
se;00:27:48.910;CS
rudimentalmente;00:27:50.140;B
ci;00:27:50.650;PC
garantisce;00:27:51.100;V
alcune;00:27:51.100;DI
cose;00:27:51.880;S
ci;00:27:52.000;PC
troviamo;00:27:52.390;V
fra;00:27:52.630;E
poco;00:27:53.050;PI
è;00:27:53.680;V
povero;00:27:53.680;A
allora;00:27:56.080;B
il;00:27:56.320;RD
modello;00:27:56.940;S
relazionale;00:27:59.100;A
che;00:28:00.100;DQ
cosa;00:28:00.100;S
costruisce;00:28:04.030;V
delle;00:28:04.320;E+RD
funzioni;00:28:04.320;S
che;00:28:06.389;CS
associano;00:28:07.169;V
i;00:28:07.320;RD
domini;00:28:08.010;S
a;00:28:08.039;E
dei;00:28:08.250;RI
nomi;00:28:09.500;S
quindi;00:28:09.500;B
noi;00:28:10.830;PE
non;00:28:10.919;BN
usiamo;00:28:11.149;V
semplicemente;00:28:12.149;B
il;00:28:12.269;RD
dominio;00:28:12.269;S
stringa;00:28:13.309;S
ma;00:28:14.309;CC
usiamo;00:28:14.549;V
il;00:28:14.820;RD
dominio;00:28:15.179;S
string;00:28:15.809;S
con;00:28:15.809;E
una;00:28:16.320;RI
funzione;00:28:16.889;S
che;00:28:17.039;PR
è;00:28:17.070;V
il;00:28:17.159;RD
suo;00:28:17.309;AP
nome;00:28:17.309;S
quindi;00:28:20.100;B
per;00:28:20.279;E
ogni;00:28:20.610;DI
uso;00:28:20.730;S
di;00:28:21.000;E
un;00:28:21.090;RI
dominio;00:28:21.090;S
mi;00:28:21.929;PC
invento;00:28:22.200;V
una;00:28:22.590;RI
funzione;00:28:23.130;S
che;00:28:23.250;PR
gli;00:28:23.279;PC
dà;00:28:23.490;V
un;00:28:23.490;RI
nome;00:28:24.080;S
questa;00:28:25.080;DD
coppia;00:28:25.559;S
la;00:28:25.710;RD
chiamo;00:28:26.010;S
attributo;00:28:26.010;V
quindi;00:28:27.809;B
l'attributo;00:28:28.289;A
è;00:28:28.470;V
un;00:28:28.649;RI
dominio;00:28:28.649;S
trasformato;00:28:30.809;V
nel;00:28:31.200;E+RD
suo;00:28:31.320;AP
significato;00:28:31.529;S
da;00:28:32.070;E
una;00:28:32.070;N
funzione;00:28:32.880;S
il;00:28:33.570;RD
nome;00:28:35.690;S
ok;00:28:36.740;A
quindi;00:28:37.740;B
quell;00:28:37.740;S
`;00:28:37.740;X
oggetto;00:28:37.740;S
che;00:28:39.179;CS
prima;00:28:39.750;B
era;00:28:39.990;V
un;00:28:40.080;RI
prodotto;00:28:40.649;S
cartesiano;00:28:40.649;A
diventa;00:28:42.450;V
qualcosa;00:28:42.779;PI
di;00:28:42.990;E
diverso;00:28:42.990;A
profondamente;00:28:44.940;B
diverso;00:28:46.399;A
perché;00:28:47.399;CS
associa;00:28:47.399;V
all;00:28:49.260;S
`;00:28:49.260;X
uso;00:28:49.260;S
dei;00:28:49.409;E+RD
domini;00:28:49.980;S
delle;00:28:50.940;E+RD
funzioni;00:28:51.630;S
che;00:28:51.630;PR
sono;00:28:51.870;V
tutte;00:28:52.440;PI
l'una;00:28:52.740;DI
diversa;00:28:52.889;A
dall;00:28:52.889;S
`;00:28:52.889;X
altra;00:28:52.889;A
quindi;00:28:54.539;B
quando;00:28:54.750;CS
io;00:28:54.960;PE
costruisco;00:28:55.620;V
questo;00:28:55.620;DD
oggetto;00:28:56.720;S
è;00:28:57.720;V
18;00:28:58.620;N
domini;00:28:59.159;S
posso;00:28:59.820;VM
riusare;00:29:00.450;V
lo;00:29:00.450;RD
stesso;00:29:00.870;A
2000;00:29:01.260;N
più;00:29:01.440;B
volte;00:29:01.860;S
ma;00:29:02.070;CC
devo;00:29:02.279;VM
usare;00:29:02.370;V
8;00:29:02.370;N
funzioni;00:29:03.480;S
di;00:29:03.600;E
denominazione;00:29:04.289;S
diversa;00:29:04.529;A
le;00:29:04.529;RD
chiamo;00:29:05.669;V
attributi;00:29:05.669;S
a;00:29:08.730;E
questo;00:29:09.090;DD
punto;00:29:09.450;S
quel;00:29:09.809;DD
mio;00:29:10.019;AP
oggetto;00:29:10.740;S
vi;00:29:10.740;PC
costruisce;00:29:11.940;V
una;00:29:12.750;RI
quella;00:29:13.679;PD
che;00:29:13.830;PR
vedremo;00:29:14.159;V
essere;00:29:14.159;V
una;00:29:14.850;RI
relazione;00:29:15.840;S
nel;00:29:16.500;E+RD
senso;00:29:17.000;S
relazionale;00:29:19.730;A
che;00:29:19.730;PR
è;00:29:20.760;VA
definita;00:29:21.539;V
su;00:29:21.690;E
due;00:29:21.899;N
domini;00:29:22.730;S
ma;00:29:23.730;CC
che;00:29:23.850;PR
a;00:29:23.880;E
4;00:29:23.880;N
attributi;00:29:26.240;S
e;00:29:27.240;CC
scegliendo;00:29:27.929;V
opportunamente;00:29:27.929;B
queste;00:29:29.220;PD
funzioni;00:29:29.820;S
di;00:29:30.000;E
ridenominazione;00:29:30.799;S
io;00:29:31.799;PE
do;00:29:31.799;SP
un;00:29:32.250;RI
significato;00:29:33.240;S
esplicito;00:29:33.980;A
all;00:29:34.980;E+RD
`;00:29:34.980;X
uso;00:29:34.980;S
che;00:29:34.980;PR
faccio;00:29:35.490;V
degli;00:29:35.669;RI
dei;00:29:36.299;E+RD
domini;00:29:37.039;S
ecco;00:29:38.039;B
la;00:29:38.159;RD
vera;00:29:38.159;A
differenza;00:29:39.590;S
esplicitare;00:29:40.590;V
il;00:29:40.919;RD
ruolo;00:29:41.850;S
il;00:29:41.850;RD
significato;00:29:43.049;S
che;00:29:43.080;PR
io;00:29:43.350;PE
do;00:29:43.500;SP
all;00:29:44.159;E+RD
`;00:29:44.159;X
uso;00:29:44.159;S
dei;00:29:44.309;E+RD
dati;00:29:44.309;S
il;00:29:45.510;RD
dominio;00:29:46.110;S
stringa;00:29:46.679;S
il;00:29:46.860;RD
medesimo;00:29:47.399;A
però;00:29:47.399;B
viene;00:29:48.570;VA
usato;00:29:48.990;V
in;00:29:49.080;E
due;00:29:49.230;N
modi;00:29:49.649;S
diversi;00:29:49.799;A
uno;00:29:50.730;PI
per;00:29:50.730;E
indicare;00:29:51.769;V
qui;00:29:52.769;B
è;00:29:52.860;VA
chiamata;00:29:53.309;V
a;00:29:53.340;E
casa;00:29:53.760;S
la;00:29:53.760;RD
squadra;00:29:57.210;S
che;00:29:57.570;PR
gioca;00:29:57.840;V
in;00:29:57.929;E
casa;00:29:58.080;S
è;00:29:58.350;V
una;00:29:58.889;RI
gara;00:29:59.730;S
la;00:29:59.730;RD
squadra;00:29:59.970;S
ospitata;00:30:00.630;V
quella;00:30:01.019;PD
che;00:30:01.110;PR
gioca;00:30:01.230;V
fuori;00:30:01.230;B
li;00:30:01.889;PC
chiamo;00:30:02.190;V
così;00:30:02.630;B
così;00:30:03.630;B
come;00:30:04.019;CS
reti;00:30:04.350;S
casi;00:30:04.769;S
e;00:30:04.769;CC
reti;00:30:05.070;S
fuori;00:30:06.500;E
allora;00:30:07.500;B
cosa;00:30:08.370;PQ
è;00:30:08.399;VA
cambiato;00:30:09.090;V
e;00:30:09.510;CC
che;00:30:09.510;PR
cosa;00:30:09.990;PQ
è;00:30:10.019;VA
rimasto;00:30:11.899;V
è;00:30:12.899;VA
cambiata;00:30:13.440;V
il;00:30:13.559;RD
fatto;00:30:13.919;S
che;00:30:13.919;CS
la;00:30:14.190;RD
notazione;00:30:14.190;S
non;00:30:15.600;BN
è;00:30:15.720;VA
posizionale;00:30:16.679;A
cioè;00:30:17.179;CC
io;00:30:18.740;PE
ve;00:30:19.740;PC
l'ho;00:30:19.740;NO
disegnato;00:30:20.610;V
in;00:30:20.700;E
questo;00:30:21.059;DD
modo;00:30:22.700;S
casa;00:30:23.700;S
fuori;00:30:23.940;E
reti;00:30:23.940;S
casa;00:30:25.049;S
reti;00:30:25.650;S
fuori;00:30:26.100;B
ma;00:30:26.730;CC
se;00:30:26.880;CS
voi;00:30:27.030;PE
per;00:30:27.299;E
mutate;00:30:29.690;V
i;00:30:29.690;RD
nomi;00:30:31.230;S
di;00:30:31.950;E
sopra;00:30:31.950;B
ottenete;00:30:33.929;V
la;00:30:34.170;RD
stessa;00:30:34.530;A
informazione;00:30:35.010;S
giusto;00:30:35.010;A
ma;00:30:37.710;CC
non;00:30:37.860;BN
è;00:30:38.010;V
lo;00:30:38.220;RD
stesso;00:30:38.400;A
prodotto;00:30:38.929;S
cartesiano;00:30:38.929;A
abbiamo;00:30:40.200;VA
visto;00:30:40.500;V
prima;00:30:40.830;B
che;00:30:40.980;CS
di;00:30:41.160;E
uno;00:30:41.160;RI
cartesiano;00:30:41.970;S
di;00:30:42.090;E
due;00:30:42.270;N
non;00:30:42.990;BN
è;00:30:43.080;V
di;00:30:43.380;E
2;00:30:43.559;N
cartesiano;00:30:43.559;S
di;00:30:44.429;E
uno;00:30:44.790;RI
se;00:30:45.750;S
invece;00:30:46.020;B
ora;00:30:46.530;B
su;00:30:46.679;B
questo;00:30:46.679;DD
cartesiano;00:30:48.179;B
introduciamo;00:30:48.750;V
le;00:30:49.110;RD
funzioni;00:30:49.799;S
nome;00:30:49.799;S
dal;00:30:51.390;E+RD
punto;00:30:51.780;S
di;00:30:51.929;E
vista;00:30:52.200;S
del;00:30:52.410;E+RD
significato;00:30:53.250;S
è;00:30:53.250;V
irrilevante;00:30:53.840;A
l'ordine;00:30:54.840;S
con;00:30:55.200;E
cui;00:30:55.410;PR
citiamo;00:30:55.890;V
gli;00:30:55.890;RD
in;00:30:58.260;E
questo;00:30:58.590;DD
oggetto;00:30:59.450;S
dire;00:31:00.450;V
casa;00:31:01.380;S
fuori;00:31:01.710;B
o;00:31:01.710;CC
fuori;00:31:02.700;B
casa;00:31:03.179;S
è;00:31:03.780;V
la;00:31:04.020;RD
stessa;00:31:04.530;A
cosa;00:31:05.090;S
perché;00:31:05.090;B
abbiamo;00:31:06.419;VA
spostato;00:31:06.809;V
la;00:31:07.470;RD
posizione;00:31:07.970;S
del;00:31:07.970;E+RD
dominio;00:31:09.570;S
l'abbiamo;00:31:10.140;V
sostituita;00:31:10.799;A
con;00:31:10.950;E
il;00:31:10.950;RD
significato;00:31:11.880;S
dell;00:31:13.790;E+RD
`;00:31:13.790;X
attributo;00:31:13.790;V
quindi;00:31:14.790;B
queste;00:31:14.790;DD
funzioni;00:31:16.260;S
che;00:31:16.380;PR
chiamiamo;00:31:16.679;V
attributo;00:31:16.679;V
eliminano;00:31:19.010;V
la;00:31:20.010;RD
notazione;00:31:20.510;S
posizionale;00:31:21.510;A
della;00:31:21.510;E+RD
accezione;00:31:23.490;S
puramente;00:31:24.049;B
matematica;00:31:25.049;S
della;00:31:25.049;E+RD
relazione;00:31:26.100;S
relazione;00:31:26.610;S
matematica;00:31:27.299;S
e;00:31:27.299;CC
introducono;00:31:29.340;V
uno;00:31:29.730;PI
dei;00:31:29.880;E+RD
principi;00:31:30.630;S
del;00:31:30.630;E+RD
concetto;00:31:31.980;S
di;00:31:32.220;E
relazione;00:31:32.520;S
nel;00:31:33.270;E+RD
modello;00:31:33.270;S
relazionale;00:31:34.640;A
e;00:31:35.640;CC
cioè;00:31:35.880;B
il;00:31:36.000;RD
fatto;00:31:36.090;S
che;00:31:36.890;CS
l'ordine;00:31:36.890;SP
con;00:31:38.190;E
cui;00:31:38.340;PR
cito;00:31:38.790;V
gli;00:31:38.910;RD
attributi;00:31:39.330;S
in;00:31:39.540;E
una;00:31:39.540;RI
relazione;00:31:39.990;S
non;00:31:40.679;BN
ha;00:31:40.770;V
il;00:31:40.919;RD
minimo;00:31:41.070;A
significato;00:31:41.070;S
ma;00:31:45.620;CC
allora;00:31:46.620;B
cosa;00:31:47.309;B
sono;00:31:47.790;V
questi;00:31:48.150;DD
oggetti;00:31:48.470;S
sono;00:31:48.470;VA
delle;00:31:49.980;E+RD
tabelle;00:31:50.250;S
o;00:31:50.640;CC
delle;00:31:51.090;E+RD
relazioni;00:31:51.660;S
perché;00:31:51.660;CS
se;00:31:52.020;CS
vuole;00:31:52.290;VM
guardate;00:31:52.950;V
no;00:31:53.070;BN
a;00:31:53.640;E
quest;00:31:54.120;S
`;00:31:54.120;X
ora;00:31:54.120;S
tabella;00:31:54.120;S
mista;00:31:56.340;V
a;00:31:56.370;E
prendere;00:31:56.790;V
il;00:31:56.910;RD
giro;00:31:57.059;S
processore;00:31:57.059;S
tutto;00:31:58.080;PI
sto;00:31:58.260;V
ambaradan;00:31:59.330;A
ma;00:32:00.330;CC
in;00:32:00.419;E
realtà;00:32:00.570;S
è;00:32:00.809;V
una;00:32:00.809;RI
le;00:32:02.740;RD
colonne;00:32:03.159;S
con;00:32:03.580;E
il;00:32:03.730;RD
nome;00:32:03.970;S
nelle;00:32:04.360;E+RD
colonne;00:32:05.549;S
la;00:32:05.549;RD
risposta;00:32:06.970;S
ovviamente;00:32:07.029;B
è;00:32:07.450;V
no;00:32:07.450;BN
dovresti;00:32:09.549;VM
intuirlo;00:32:09.549;V+PC
innanzitutto;00:32:12.100;B
alla;00:32:12.250;E+RD
tabella;00:32:12.519;S
può;00:32:12.519;VM
rappresentare;00:32:13.840;V
una;00:32:13.960;RI
relazione;00:32:14.649;S
non;00:32:14.919;BN
c;00:32:14.919;S
';00:32:14.919;FB
è;00:32:14.919;V
questo;00:32:17.049;DD
evidentemente;00:32:17.620;B
così;00:32:18.149;CC
però;00:32:20.009;B
ripeto;00:32:20.009;V
l'ordinamento;00:32:22.360;S
tra;00:32:22.840;E
le;00:32:22.990;RD
colonne;00:32:23.289;S
l'abbiamo;00:32:23.289;V
già;00:32:24.129;B
detto;00:32:24.279;A
è;00:32:24.549;V
irrilevante;00:32:26.309;A
ma;00:32:27.309;CC
in;00:32:27.610;E
una;00:32:27.610;RI
tabella;00:32:28.240;S
no;00:32:28.240;BN
provate;00:32:32.620;V
a;00:32:32.649;E
scrivere;00:32:32.830;V
in;00:32:33.159;E
excel;00:32:33.659;S
a;00:32:33.659;E
rappresentare;00:32:35.799;V
questo;00:32:36.370;DD
oggetto;00:32:36.549;S
in;00:32:36.850;E
excel;00:32:36.850;S
con;00:32:37.990;E
una;00:32:38.230;RI
tabella;00:32:39.779;S
excel;00:32:41.220;A
anche;00:32:42.220;B
se;00:32:42.370;CS
vi;00:32:42.490;PC
fa;00:32:42.490;V
dare;00:32:42.850;V
un;00:32:43.059;RI
nome;00:32:43.860;S
alle;00:32:44.860;E+RD
colonne;00:32:45.269;S
in;00:32:46.269;E
prima;00:32:46.269;NO
istanza;00:32:47.100;S
considera;00:32:48.100;V
le;00:32:48.250;RD
colonne;00:32:48.549;S
come;00:32:48.909;E
un;00:32:49.090;RI
xy;00:32:49.090;NO
se;00:32:51.399;CS
voi;00:32:51.549;PE
volete;00:32:51.669;V
fare;00:32:52.210;V
riferimento;00:32:53.169;S
a;00:32:53.200;E
un;00:32:53.200;RI
oggetto;00:32:54.360;S
dovete;00:32:55.360;VM
farlo;00:32:55.929;V+PC
mediante;00:32:56.320;E
il;00:32:56.889;RD
suo;00:32:56.889;AP
poi;00:32:58.480;B
in;00:32:58.600;E
realtà;00:32:58.659;S
cala;00:32:59.259;V
di;00:32:59.409;E
tutti;00:32:59.919;PI
ma;00:32:59.919;CC
sostanzialmente;00:33:01.090;B
è;00:33:01.360;V
così;00:33:02.399;B
tanto;00:33:03.399;CS
è;00:33:03.429;V
vero;00:33:03.490;A
che;00:33:03.490;CS
chi;00:33:03.909;PR
ha;00:33:03.940;VA
scritto;00:33:04.149;V
excel;00:33:04.600;S
ha;00:33:04.779;VA
dovuto;00:33:04.779;VM
immaginare;00:33:05.350;V
tutte;00:33:06.309;T
le;00:33:06.970;RD
componenti;00:33:07.389;S
di;00:33:07.389;E
software;00:33:08.139;S
per;00:33:08.259;E
cui;00:33:08.440;PR
se;00:33:08.590;CS
voi;00:33:08.769;PE
girate;00:33:09.490;V
non;00:33:09.820;BN
ho;00:33:09.820;VA
sempre;00:33:10.090;B
fatte;00:33:10.360;V
taglia;00:33:10.690;V
incolla;00:33:10.899;V
di;00:33:11.320;E
due;00:33:11.320;N
colonne;00:33:12.250;S
in;00:33:12.490;E
excel;00:33:12.820;S
le;00:33:13.600;RD
formule;00:33:14.259;S
continuano;00:33:14.860;V
a;00:33:14.860;E
funzionare;00:33:15.059;V
ma;00:33:16.059;CC
questo;00:33:16.299;PD
è;00:33:16.330;V
un;00:33:16.360;RI
altro;00:33:16.419;A
paio;00:33:16.659;S
di;00:33:16.659;E
il;00:33:17.830;RD
discorso;00:33:18.159;S
è;00:33:18.399;V
che;00:33:18.700;PR
li;00:33:19.059;PC
avete;00:33:19.330;V
una;00:33:19.509;RI
notazione;00:33:19.509;S
posizionale;00:33:20.830;S
in;00:33:20.919;E
una;00:33:21.129;RI
tabella;00:33:21.370;S
se;00:33:21.759;CS
voi;00:33:21.759;PE
mettete;00:33:22.149;V
nella;00:33:22.450;E+RD
prima;00:33:22.809;NO
colonna;00:33:22.960;S
qualcosa;00:33:23.769;PI
è;00:33:23.769;V
quello;00:33:26.159;PD
nella;00:33:27.159;E+RD
relazione;00:33:27.730;S
no;00:33:30.240;BN
nella;00:33:30.240;E+RD
relazione;00:33:31.389;S
noi;00:33:31.960;PE
sappiamo;00:33:32.379;V
e;00:33:32.559;CC
vedremo;00:33:32.860;V
che;00:33:32.860;CS
tutto;00:33:33.460;PI
è;00:33:33.490;VA
costruito;00:33:33.730;V
sulla;00:33:34.149;E+RD
base;00:33:34.269;S
dei;00:33:34.659;E+RD
nomi;00:33:34.659;S
degli;00:33:35.169;E+RD
attributi;00:33:39.419;S
l'ordinamento;00:33:40.419;A
delle;00:33:40.419;E+RD
righe;00:33:41.679;S
è;00:33:41.710;V
irrilevante;00:33:42.450;A
nella;00:33:43.450;E+RD
relazione;00:33:44.200;S
ma;00:33:44.200;CC
non;00:33:44.649;BN
lo;00:33:44.769;PC
è;00:33:44.799;V
in;00:33:44.950;E
una;00:33:45.070;RI
tabella;00:33:45.340;S
la;00:33:45.909;RD
tabella;00:33:46.149;S
può;00:33:46.149;VM
essere;00:33:46.629;VA
ordinato;00:33:47.169;V
non;00:33:47.320;BN
ordinata;00:33:48.009;V
nel;00:33:48.639;E+RD
nostro;00:33:48.639;AP
modello;00:33:49.470;V
l'ordinamento;00:33:50.470;S
delle;00:33:51.129;E+RD
truppe;00:33:51.370;S
non;00:33:51.370;BN
ha;00:33:51.820;VA
mai;00:33:52.149;B
alcun;00:33:52.720;DI
significato;00:33:52.720;S
quindi;00:34:00.830;B
possiamo;00:34:00.980;VM
dare;00:34:01.490;V
dei;00:34:01.640;E+RD
vincoli;00:34:01.970;S
una;00:34:01.970;RI
tabella;00:34:02.630;S
rappresenta;00:34:03.380;V
una;00:34:03.500;RI
relazione;00:34:04.130;S
se;00:34:04.130;S
tutte;00:34:04.880;T
le;00:34:04.909;RD
righe;00:34:05.330;S
sono;00:34:05.510;V
diverse;00:34:05.929;A
fra;00:34:06.110;E
di;00:34:06.169;E
loro;00:34:06.169;PE
ma;00:34:06.950;CC
in;00:34:07.130;E
una;00:34:07.280;RI
qualsiasi;00:34:07.520;A
tabella;00:34:08.119;S
questo;00:34:08.389;PD
non;00:34:08.540;BN
è;00:34:08.540;VA
come;00:34:09.889;B
potete;00:34:10.220;VM
prendere;00:34:10.700;V
una;00:34:10.820;RI
tabella;00:34:11.139;S
copiate;00:34:11.139;A
le;00:34:12.260;RD
righe;00:34:12.260;S
mettete;00:34:13.070;V
sotto;00:34:13.250;E
chiave;00:34:13.580;S
sulla;00:34:13.790;E+RD
tabella;00:34:14.000;S
lunga;00:34:14.000;A
il;00:34:14.450;RD
doppio;00:34:14.780;A
quella;00:34:14.990;PD
è;00:34:15.020;V
una;00:34:15.109;RI
tabella;00:34:15.379;S
non;00:34:15.679;BN
è;00:34:15.770;V
una;00:34:15.770;RI
oltretutto;00:34:22.159;B
su;00:34:22.909;E
questo;00:34:23.240;DD
torniamo;00:34:23.540;V
fra;00:34:23.899;E
un;00:34:23.899;RI
attimo;00:34:24.500;S
in;00:34:25.429;E
una;00:34:25.700;RI
tabella;00:34:26.290;S
può;00:34:27.290;VM
essere;00:34:27.830;V
che;00:34:27.950;CS
voi;00:34:27.950;PE
abbiate;00:34:28.300;VA
non;00:34:29.300;BN
lo;00:34:29.389;PC
vediamo;00:34:29.570;V
dopo;00:34:30.310;E
le;00:34:31.310;RD
celle;00:34:31.940;S
che;00:34:31.940;PR
a;00:34:32.780;E
loro;00:34:32.929;PE
volta;00:34:33.050;V
solo;00:34:33.619;B
delle;00:34:33.859;E+RD
tabelle;00:34:34.070;S
per;00:34:34.070;E
dirla;00:34:34.879;V+PC
così;00:34:35.030;B
cioè;00:34:35.359;B
delle;00:34:35.629;E+RD
strutture;00:34:35.629;S
identificate;00:34:36.200;V
che;00:34:36.980;CS
invece;00:34:37.159;B
nel;00:34:37.460;E+RD
modo;00:34:38.060;S
con;00:34:38.240;E
cui;00:34:38.240;PR
abbiamo;00:34:38.659;VA
costruito;00:34:39.649;V
le;00:34:39.770;RD
relazioni;00:34:40.310;S
non;00:34:40.310;BN
esiste;00:34:40.940;V
quindi;00:34:41.320;B
semplificandoci;00:34:42.320;V+PC
la;00:34:42.590;RD
vita;00:34:42.590;S
io;00:34:43.730;PE
ho;00:34:43.879;V
la;00:34:44.050;RD
relazione;00:34:45.050;S
così;00:34:45.320;B
come;00:34:45.530;CS
ve;00:34:45.649;PC
l'ho;00:34:45.649;V
definita;00:34:46.340;V
può;00:34:46.550;VM
essere;00:34:46.849;VA
rappresentata;00:34:47.690;V
con;00:34:47.690;E
una;00:34:48.050;RI
tabella;00:34:48.609;S
ma;00:34:49.609;CC
presa;00:34:50.149;V
una;00:34:50.300;RI
tabella;00:34:50.570;S
non;00:34:51.200;BN
è;00:34:51.200;VA
detto;00:34:51.560;A
che;00:34:51.649;CS
una;00:34:51.800;RI
tabella;00:34:52.040;S
sia;00:34:52.310;V
una;00:34:52.399;RI
relazione;00:34:52.399;S
anzi;00:34:53.800;B
quasi;00:34:54.800;B
mai;00:34:57.910;B
poi;00:34:58.910;B
gli;00:34:59.900;PC
ho;00:35:00.020;VA
detto;00:35:00.140;V
poco;00:35:00.590;B
fa;00:35:00.590;B
il;00:35:01.510;RD
modello;00:35:02.510;S
relazionale;00:35:03.260;A
basato;00:35:04.070;A
sul;00:35:04.250;E+RD
lavoro;00:35:04.250;S
questo;00:35:06.500;DD
cosa;00:35:06.680;S
significa;00:35:08.530;V
significa;00:35:09.530;V
come;00:35:09.830;CS
vi;00:35:09.830;PC
ho;00:35:10.010;VA
anticipato;00:35:10.130;V
poco;00:35:11.030;B
fa;00:35:11.060;V
e;00:35:11.240;CC
ritorniamo;00:35:11.900;V
su;00:35:11.900;B
questa;00:35:12.680;DD
trasparenza;00:35:13.280;S
che;00:35:14.830;PR
adesso;00:35:15.830;B
leggiamo;00:35:15.830;V
questo;00:35:16.730;DD
schema;00:35:17.000;S
come;00:35:17.540;E
tre;00:35:17.780;N
relazioni;00:35:17.780;S
formalmente;00:35:21.349;B
da;00:35:21.680;E
cosa;00:35:22.040;PQ
è;00:35:22.070;VA
definita;00:35:22.670;V
una;00:35:22.670;RI
relazione;00:35:23.660;S
una;00:35:24.440;RI
relazione;00:35:24.980;S
definita;00:35:25.460;V
dal;00:35:25.640;E+RD
suo;00:35:25.640;AP
nome;00:35:27.670;S
che;00:35:28.670;PR
è;00:35:28.900;VA
distinto;00:35:29.900;V
in;00:35:29.930;E
tutta;00:35:30.410;T
la;00:35:30.560;RD
base;00:35:30.560;S
dati;00:35:31.810;S
allora;00:35:32.810;B
se;00:35:32.960;CS
un;00:35:32.990;RI
dbms;00:35:33.790;S
gestisce;00:35:34.790;V
piu;00:35:35.000;A
basi;00:35:35.000;S
dati;00:35:36.070;V
quindi;00:35:37.070;B
a;00:35:37.099;E
più;00:35:37.280;DI
stima;00:35:37.970;S
globali;00:35:38.599;A
da;00:35:38.599;E
gestire;00:35:39.380;V
in;00:35:39.980;E
realtà;00:35:40.220;S
il;00:35:40.609;RD
nome;00:35:41.089;S
di;00:35:41.180;E
un;00:35:41.270;RI
oggetto;00:35:41.270;S
è;00:35:42.980;VA
dato;00:35:43.400;V
dal;00:35:43.550;E+RD
nome;00:35:43.970;S
del;00:35:44.150;E+RD
suo;00:35:44.359;AP
schema;00:35:44.810;S
esterno;00:35:44.810;A
dal;00:35:45.800;E+RD
nome;00:35:45.980;S
dell;00:35:45.980;S
`;00:35:45.980;X
oggetto;00:35:45.980;S
quindi;00:35:47.720;B
qui;00:35:48.200;B
si;00:35:48.410;PC
dice;00:35:48.770;V
una;00:35:48.950;RI
relazione;00:35:49.580;S
è;00:35:49.580;V
diversa;00:35:50.450;A
come;00:35:50.930;CS
nome;00:35:51.109;S
da;00:35:51.349;E
tutti;00:35:51.650;T
gli;00:35:51.680;RD
altri;00:35:51.680;A
all;00:35:52.430;S
`;00:35:52.430;X
interno;00:35:52.430;S
del;00:35:53.000;E+RD
database;00:35:53.570;S
che;00:35:53.690;PR
stiamo;00:35:53.690;VA
considerando;00:35:56.080;V
per;00:35:57.080;E
fare;00:35:57.349;V
l'esempio;00:35:57.470;A
la;00:35:57.470;RD
relazione;00:35:59.000;S
studenti;00:35:59.599;S
qui;00:35:59.930;B
parte;00:36:00.650;S
del;00:36:00.650;E+RD
database;00:36:01.490;S
di;00:36:01.730;E
produzione;00:36:02.690;S
si;00:36:03.320;PC
chiamerà;00:36:03.320;V
produzione;00:36:04.550;S
punto;00:36:04.849;S
studenti;00:36:05.480;S
in;00:36:05.599;E
realtà;00:36:05.599;S
vedremo;00:36:06.680;V
che;00:36:06.890;CS
è;00:36:06.920;V
proprio;00:36:07.220;B
